txn_id,user_id,merchant_id,bank_id,txn_time,amount,status,failure_reason
fc57d3c3-9127-4668-88a1-2f2174497435,167,166,8,01-07-2024 10:18,5220.63,SUCCESS,NULL
b19d7aba-f511-4585-83c3-3fa21dce777a,816,138,3,01-08-2024 02:53,1361.8,SUCCESS,NULL
b745c3c2-d37c-4c06-bf12-3317ece182e1,11,53,8,19-10-2024 01:00,7495.33,SUCCESS,NULL
c2937145-d48f-4d9c-b270-633f187c5506,848,96,13,23-10-2024 23:35,9434.36,FAILED,TIMEOUT
7251b46a-c858-4c40-803e-6d618946bc0a,537,112,3,13-06-2025 17:47,3047.83,SUCCESS,NULL
d247d0ab-082d-4e68-b0ca-489001a83d10,634,43,12,30-01-2025 23:53,7024.23,SUCCESS,NULL
7be2cfd4-8b33-4e3a-887b-5e3c40bdc67d,845,8,19,29-05-2025 17:40,4619.16,SUCCESS,NULL
8095d49c-4db9-4c35-b075-2edfad9dde1f,548,184,6,23-06-2025 02:47,8866.06,SUCCESS,NULL
24928441-0755-478f-bd7d-f2fbd7ec396f,39,117,11,07-09-2024 23:00,9729.79,FAILED,TIMEOUT
53923de2-f052-4322-8a30-023cc638dabb,814,85,9,06-11-2024 04:00,3450.27,SUCCESS,NULL
119db636-da4e-4903-9aea-cd7939f54a98,887,59,2,01-12-2024 01:31,7729.37,SUCCESS,NULL
f9d4bb3a-bcc3-44f1-a01a-f458248b245d,472,148,13,01-01-2025 00:51,1230.86,SUCCESS,NULL
d0cda97c-0e79-4e82-a576-1ec9ea96210e,931,20,5,19-05-2025 04:13,2486.13,SUCCESS,NULL
6e169d1e-9d53-461b-994a-73e7cf71703b,201,48,15,23-06-2025 12:21,9673.25,SUCCESS,NULL
6554d1ff-49f8-494e-8270-d4e0cd1f75ea,257,182,17,10-03-2025 10:25,8812.38,SUCCESS,NULL
0c47a3c9-5da5-4ca0-84cd-98d96c314382,951,145,4,28-05-2025 06:47,7630.62,SUCCESS,NULL
121a2d66-936f-489e-92c1-908ba058b9c6,344,6,1,15-03-2025 15:26,2495.88,SUCCESS,NULL
24eb234e-b510-442b-9e0e-febadf3d260a,967,16,11,29-10-2024 09:16,7514.34,FAILED,TIMEOUT
0e229e4c-c58f-4ea8-9a24-a4d9cba6be74,641,89,20,08-09-2024 04:56,8611.2,FAILED,CARD_DECLINED
0e1b3c56-3a23-46d3-b16a-ea00fdc66566,433,160,1,10-09-2024 04:49,2867.49,SUCCESS,NULL
57097606-3498-4cd7-b62f-89b25e3de6f3,35,128,5,03-01-2025 04:59,7880.36,SUCCESS,NULL
f9e97fc1-fbc9-4c6d-9eb6-d4ca45ec17d5,658,13,9,31-05-2025 11:59,5260.63,FAILED,INVALID_PIN
36485ae6-26fa-4814-8bee-370ce65d0c38,175,154,13,06-06-2025 14:33,3403.81,FAILED,CARD_DECLINED
476c8e8d-73a6-4748-936d-8bb461489909,643,162,6,28-11-2024 10:25,7299.14,SUCCESS,NULL
104c62f6-87b4-40a1-9438-d2e4718ca67a,374,165,5,26-07-2024 23:37,2552.8,SUCCESS,NULL
f6fdd435-92db-4c6d-94e1-c436eb62ef73,554,26,12,22-08-2024 17:30,2566.16,SUCCESS,NULL
32fb10d7-0488-4b21-b93e-b5bef93b8b40,366,124,15,07-05-2025 02:01,5019.38,SUCCESS,NULL
712fe854-fa4b-4a50-9545-e23ebee19ff8,490,2,19,04-04-2025 18:34,3230.08,FAILED,INSUFFICIENT_FUNDS
7ea7e93a-b589-4b99-9a03-49aeeff49ca7,476,72,10,12-12-2024 19:45,154.79,SUCCESS,NULL
82c74067-3e27-47d3-b32d-da8a3e336fb4,309,33,9,30-11-2024 05:48,6712.11,FAILED,INSUFFICIENT_FUNDS
d99ed989-4b76-4d62-94aa-60af8ce1dac5,444,159,20,24-09-2024 15:09,8597.27,SUCCESS,NULL
2439f233-5506-4227-84e5-da2daa43576b,819,3,4,05-10-2024 02:17,5263.79,FAILED,INVALID_PIN
ca858411-7d8e-4b2f-a921-ff5b61303c6d,314,56,17,01-08-2024 12:25,3535.47,FAILED,INSUFFICIENT_FUNDS
3c629d34-1dcf-46c5-b9e2-2ee8ca86f11c,22,108,9,31-12-2024 16:50,798.27,SUCCESS,NULL
bb6414d3-4d75-4031-91de-e5b3c5122ae0,511,72,19,03-01-2025 10:02,3825.84,SUCCESS,NULL
76826eb0-dca4-441a-befb-99fa2940a655,26,156,2,13-12-2024 01:34,2757.9,FAILED,INSUFFICIENT_FUNDS
cfeca6b9-9c6b-445b-a0e4-58ef60fedd33,177,182,17,14-03-2025 09:58,6394.7,FAILED,INSUFFICIENT_FUNDS
57e4323e-b71f-4527-bd8d-9729e4a437a7,986,140,9,07-02-2025 20:26,4708.56,SUCCESS,NULL
88e1bc92-8037-4307-a79e-3f92f6815dcc,62,124,14,22-04-2025 04:44,8208.73,SUCCESS,NULL
869fedb0-4d6b-4853-b3fb-3ea3d3aaf07b,809,24,12,26-04-2025 15:42,6798.83,SUCCESS,NULL
550e8ec2-acfe-452a-aeb1-c7c1224ed8d1,102,52,3,12-03-2025 20:31,9030.51,FAILED,INVALID_PIN
c2c086db-5c60-4005-ac87-ad973c27a6fb,559,170,13,10-05-2025 07:42,3677.53,SUCCESS,NULL
7995b5f4-0b86-48dc-80e1-68c3cc3f734c,84,43,8,01-05-2025 03:06,812.53,FAILED,TIMEOUT
4370111b-ffb1-4498-b7a3-c3478dde401b,85,162,15,03-10-2024 08:26,9026.41,FAILED,INSUFFICIENT_FUNDS
146b4ddc-8323-469b-a45e-929a656d939a,120,40,1,07-10-2024 18:47,3337.99,SUCCESS,NULL
3fdcebe3-e928-4eb8-bab6-a6a93f468f49,166,1,8,11-06-2025 06:51,6938.05,SUCCESS,NULL
fb71347a-d569-4966-a659-205c39603f44,586,116,5,12-05-2025 19:02,6732.9,FAILED,TIMEOUT
bcd9bfef-e36c-429e-b839-91455d14c966,939,194,11,11-12-2024 17:58,8536.45,SUCCESS,NULL
1ad862c5-b974-44a1-a013-d3679d63070d,909,180,6,25-02-2025 01:13,1278.63,FAILED,INVALID_PIN
2ac47ce3-c584-440b-a9da-a842870baa28,788,169,15,31-12-2024 17:00,5366.39,SUCCESS,NULL
6dc7128e-1aef-414a-a9ca-273314b4214a,78,154,20,26-01-2025 05:33,2733.64,SUCCESS,NULL
0caefa18-cdaa-43be-be83-f6e41b9bc0f8,937,162,13,08-02-2025 14:30,3758.26,SUCCESS,NULL
ecdae04e-d114-49d3-b9a2-4e1ab1aca109,547,12,8,21-10-2024 07:55,9931.83,SUCCESS,NULL
cae3aed4-2964-489c-8bba-d20b1c65bbc2,12,43,17,21-12-2024 21:42,3856.29,SUCCESS,NULL
164fea5b-4033-4625-8149-5420cfd79775,716,84,14,23-05-2025 05:10,443.34,FAILED,INSUFFICIENT_FUNDS
28390ee9-251b-4f08-a557-831772865052,741,9,20,15-06-2025 12:00,8289.83,FAILED,TIMEOUT
751b4d2a-a7e6-4bd1-b284-3589af76ebc6,719,32,12,24-04-2025 13:23,9591.93,SUCCESS,NULL
19e546ee-9f2f-423b-947e-1833c4479875,495,59,9,04-07-2024 13:06,3018.16,SUCCESS,NULL
581b47b0-2e5f-43e1-94ab-4593c56cce3a,237,24,5,04-08-2024 23:58,4925.28,FAILED,INVALID_PIN
d722629b-ff2c-4dba-b6f8-2821fa091eb9,686,186,20,08-06-2025 07:29,3060.61,SUCCESS,NULL
11a33253-7dcf-4e92-9692-e56b7d94e08c,631,106,3,02-09-2024 04:47,3573.46,FAILED,CARD_DECLINED
a8e19a86-3031-4e8e-bfe0-fb3044126bc6,4,142,10,27-05-2025 13:02,2681.62,FAILED,TIMEOUT
c46d7c63-64b6-4c86-83fc-319e36a11155,887,65,15,21-05-2025 16:25,6026.39,SUCCESS,NULL
cff98808-c17a-4488-82ee-cadd95bdaae6,795,84,7,02-03-2025 23:31,2652.67,SUCCESS,NULL
0e8fef67-a04a-42bb-96b4-e6f97fc2d66f,895,160,15,09-11-2024 11:51,1282.71,FAILED,INVALID_PIN
16481bb5-be25-4a50-b1a4-2136fe5deb83,469,126,17,15-06-2025 16:00,5675.43,FAILED,TIMEOUT
f80637e0-d234-4898-80c3-932edba45570,880,195,14,18-11-2024 06:45,9258.67,SUCCESS,NULL
7542aa24-d14e-48f6-b1d9-b469b2532dd5,232,89,12,19-01-2025 11:14,1967.85,FAILED,INVALID_PIN
bc02b0df-521b-4585-b08c-0d2822964799,557,38,14,24-01-2025 20:14,4782.99,SUCCESS,NULL
dd6a0a6e-4926-4a7c-b19c-e563c534b38d,425,98,12,09-03-2025 17:05,5329.93,SUCCESS,NULL
a419adc1-a794-4a3b-8daf-131561cb598d,155,143,7,31-08-2024 22:50,7629.65,SUCCESS,NULL
f1cc556b-50c0-491b-b6b8-c297ba14d5b4,719,17,5,03-09-2024 19:32,2468.7,SUCCESS,NULL
f8d84fdf-f273-478a-8bb1-a32351f0eee4,604,81,16,04-10-2024 07:30,1598.2,SUCCESS,NULL
d2e4d791-cb60-4c64-aba2-a179798342ca,736,143,9,19-09-2024 16:25,4545.27,FAILED,CARD_DECLINED
41df36b5-e8b0-474c-9792-ca685f94803d,853,73,1,10-10-2024 22:37,6598.4,SUCCESS,NULL
8cc7429f-0403-4150-86a9-f257039a2665,469,57,10,05-05-2025 22:53,7911.59,FAILED,INVALID_PIN
f8d25ef8-deac-4930-805d-00d421caa64d,748,104,15,17-01-2025 22:41,9482.9,SUCCESS,NULL
7d66d42a-8719-44ec-a53e-1b56e1568237,689,31,9,27-04-2025 08:57,2913.9,SUCCESS,NULL
d0af9d2a-e9b7-4696-a683-293cc9e7be03,801,51,15,25-10-2024 23:11,5784.68,FAILED,INSUFFICIENT_FUNDS
aee2bcdd-0452-4990-866e-e4bc3fbf06a0,65,29,20,08-03-2025 06:16,307.62,SUCCESS,NULL
938f26dc-99e2-4667-89ea-5a6015afeb69,429,114,11,15-10-2024 16:20,6519.04,FAILED,INSUFFICIENT_FUNDS
a363c7a6-6fc9-4934-baa9-0648fecb2cb3,766,165,16,19-12-2024 07:31,4547.18,SUCCESS,NULL
be95f497-067f-4b9d-983c-f257297e9655,652,157,19,10-04-2025 17:43,8984.64,SUCCESS,NULL
db77c2e5-6703-4a76-8465-786c9120cc9e,212,195,20,18-12-2024 06:11,5241.94,SUCCESS,NULL
fd07f34e-cece-4b08-88be-3064bd790d03,100,172,10,08-06-2025 15:55,1929.57,SUCCESS,NULL
3bb161cf-9e15-4f69-a53b-c88918579b01,70,45,9,08-04-2025 00:30,2097.46,SUCCESS,NULL
842a5fa3-52da-4833-b467-fb717bae6ed6,552,31,13,09-09-2024 07:14,2380.29,SUCCESS,NULL
184b56cb-841c-437b-854c-d089e668ff80,341,56,19,29-01-2025 04:30,5018.19,SUCCESS,NULL
f8f11cc0-ad33-4a66-9663-7806e8b28f15,414,125,1,04-06-2025 07:11,6103.22,SUCCESS,NULL
231d30b1-6a1e-4141-94b8-3e6693a10c60,207,127,13,16-01-2025 11:24,9841.62,SUCCESS,NULL
887157e6-3e5c-4f49-8857-161ad12eee6d,210,131,9,03-10-2024 21:02,8651.62,FAILED,INSUFFICIENT_FUNDS
15973278-7e56-4432-bf2a-4fb5b78d6ba8,183,84,19,27-06-2025 12:07,300.39,FAILED,INSUFFICIENT_FUNDS
21ff2fe0-d532-46e4-b35f-26f54f7095d1,784,69,1,22-10-2024 13:47,2742.69,SUCCESS,NULL
7d6f1ed8-d8ea-49ba-a5d5-0fc1dd35987b,164,76,15,28-01-2025 23:50,1645.23,SUCCESS,NULL
99b584e6-4076-4f05-be89-90724fea91ed,343,119,17,29-01-2025 21:15,6615.76,FAILED,INSUFFICIENT_FUNDS
8f0d7704-319f-4d9d-94de-4b687b084c0e,741,74,4,12-09-2024 13:06,3991.23,FAILED,INSUFFICIENT_FUNDS
f053b48e-ff43-4246-a47c-d9bf60a635fc,468,45,20,24-05-2025 10:46,6359.58,SUCCESS,NULL
81016b64-8cbb-43c7-8c9d-5641d37fb26b,119,193,17,09-03-2025 11:01,5567.2,SUCCESS,NULL
d191a100-4047-4154-825d-8d0646838202,711,5,12,05-01-2025 08:14,2795.9,SUCCESS,NULL
ba89f403-b19d-4827-8a9c-ffb6ccb0f6b7,209,35,10,20-05-2025 15:57,6269.6,SUCCESS,NULL
453ce407-e97c-4ce9-821e-ad9814a6af7b,209,178,16,11-03-2025 03:11,522.22,FAILED,INVALID_PIN
6dd2cf66-c2b0-44d1-a3be-277210f6b197,422,192,8,26-08-2024 21:33,8154.67,SUCCESS,NULL
8069075d-ce7f-4f91-a103-2301789205b8,618,158,7,05-05-2025 02:56,3029.42,SUCCESS,NULL
253ff8a5-0025-45c6-8a10-e17681766cf7,85,58,1,13-01-2025 23:48,7441.87,FAILED,INVALID_PIN
a4c8011b-d837-4812-a111-1063a95fb11c,172,87,10,09-06-2025 04:20,9415.15,SUCCESS,NULL
12d5a7cd-32d9-4f47-bbe6-0321e9684720,230,115,8,20-05-2025 01:46,9515.84,FAILED,CARD_DECLINED
c8fd32b5-840e-4376-ae4e-952c7957b35e,990,50,5,30-03-2025 07:12,9176.12,SUCCESS,NULL
f44d1ab6-aeb8-4356-a657-97f84c2e179e,325,24,16,27-04-2025 21:36,8772.42,FAILED,TIMEOUT
ff9561f2-7420-4dbb-8326-d03e859f536f,9,53,2,09-05-2025 19:20,2522.09,SUCCESS,NULL
7366bf20-95a8-461f-b94a-94f96e671268,744,150,15,13-09-2024 23:46,293.62,SUCCESS,NULL
670a3826-f6ec-4a1d-855e-874dd04cff6a,369,53,18,08-03-2025 07:46,6191.46,FAILED,TIMEOUT
873dcbff-aeff-4f74-aebf-1f3457823f75,630,60,16,21-09-2024 16:03,4609.06,FAILED,INSUFFICIENT_FUNDS
a3e8c537-94bc-4c40-a28b-027bf4847d77,749,138,10,30-07-2024 18:49,4139.39,SUCCESS,NULL
520e736b-7479-404f-beb8-7e526a5b8a47,538,99,13,04-03-2025 07:29,7325.88,SUCCESS,NULL
6eac8f33-fe5e-4d35-9a8b-519f8dedcd9f,693,58,9,19-03-2025 04:05,1841.92,SUCCESS,NULL
63e957f6-d7cb-4c1a-9c97-cac52f9e07b2,726,75,10,11-10-2024 10:07,7593.47,SUCCESS,NULL
b416de9e-d6dd-4028-a2eb-4bda18644c81,331,141,17,28-07-2024 00:29,1455.26,FAILED,INVALID_PIN
894f74aa-0ed3-40dc-941e-b3dc8a041fc8,811,103,11,05-05-2025 02:30,9266.84,SUCCESS,NULL
a8874fe7-e3e3-4ccb-83d0-20c6e783c7bd,963,138,1,05-09-2024 22:31,5282.62,SUCCESS,NULL
841cd048-6a99-4ab1-be79-3ae3e7b04707,220,139,13,14-10-2024 01:06,2517.2,SUCCESS,NULL
6bee7491-f4ac-417e-ae03-92afb3d15987,577,10,13,07-04-2025 20:43,8318.05,SUCCESS,NULL
322ef71e-68fe-4f95-bcc4-43cdebffba8a,439,182,15,26-12-2024 00:42,5570.55,FAILED,INSUFFICIENT_FUNDS
53198fed-8679-41ad-99fb-0764ff3a5243,341,97,4,11-05-2025 13:26,4756.35,SUCCESS,NULL
d3b88212-74ad-4d89-943f-243200761c43,829,36,6,24-11-2024 15:44,4193.5,SUCCESS,NULL
ace1993e-9a5b-40cb-9198-385ad38a8f88,753,119,7,18-12-2024 18:01,1520.09,SUCCESS,NULL
45a0aaca-d500-4f70-97c9-36a13b00eeb2,729,138,9,11-01-2025 15:52,4759.56,SUCCESS,NULL
532dffe3-1b97-4cae-acfa-1f287be4c4de,526,54,10,03-01-2025 02:26,6615.27,SUCCESS,NULL
e95e583e-ea80-460b-8b38-d182c6d2a950,532,11,6,31-12-2024 20:51,7687.82,SUCCESS,NULL
17957f62-5032-4a71-9f99-e3070f936a75,986,5,20,30-11-2024 01:19,9622.8,FAILED,TIMEOUT
84ac6ad2-518c-4960-b146-ff338acf59b9,891,152,2,30-04-2025 14:53,9715.18,SUCCESS,NULL
98eb037a-ddf6-40db-9d6c-f5c2e397f02b,900,99,16,03-10-2024 09:33,987.17,SUCCESS,NULL
096eb151-f8db-40f3-b2f2-6937a3a95566,197,22,4,09-09-2024 21:38,6371.19,SUCCESS,NULL
31e0a5f0-4321-4660-99ef-6b9c23ab1b1c,278,47,5,01-02-2025 16:48,6785.86,FAILED,INSUFFICIENT_FUNDS
74b667d8-e93e-4a95-a634-d9fe365c39a0,153,194,6,30-04-2025 19:22,9316.67,SUCCESS,NULL
7da46d5b-f412-4a2b-bc1e-71cfba82b0af,620,162,18,09-06-2025 11:05,6634,SUCCESS,NULL
fc693cdb-62fd-4b3c-a398-c2292d8a24c5,66,164,15,16-05-2025 12:44,8079.54,SUCCESS,NULL
3b372fd6-4691-4737-ae80-e3fca2645f54,609,158,4,02-07-2024 03:25,3683.26,SUCCESS,NULL
3a7671c1-8cf2-48fd-9bb5-10289992a06b,860,5,18,13-07-2024 17:30,4392.42,SUCCESS,NULL
8c3b3f1e-cc7d-4617-a31d-e0a7e3d306aa,1000,6,11,06-12-2024 20:35,3478.26,SUCCESS,NULL
062f0deb-5eb3-41d0-b7ac-e525bab848bf,70,59,20,02-06-2025 00:33,720.42,SUCCESS,NULL
10139584-1d43-4ccf-9ae4-60be04c38c5d,832,126,17,21-08-2024 20:14,7361.72,SUCCESS,NULL
8c735c00-9b2d-4e85-ad61-7f5f2ef32994,591,88,15,04-01-2025 22:42,1634.92,SUCCESS,NULL
c1095f01-e925-4fb6-b976-455c7f9e3b1f,229,149,13,18-11-2024 17:06,905.8,FAILED,CARD_DECLINED
22f3b70e-afcd-45f1-8f2d-17720d3397d2,630,157,18,24-04-2025 19:40,4015.96,FAILED,TIMEOUT
572affce-ca3a-4e2e-ab61-f6dfa6b10348,786,186,2,18-10-2024 02:25,6011.46,SUCCESS,NULL
36c83e1c-e686-4ba2-996c-09aca4b94ff9,371,106,4,03-08-2024 00:24,5273.02,SUCCESS,NULL
aff9cde0-9c89-4147-b687-0742908217c0,819,77,2,05-09-2024 21:16,1503.2,SUCCESS,NULL
0e76a14c-bbe9-4b0c-83a4-841144e6bd14,376,40,8,18-03-2025 16:06,8386.02,SUCCESS,NULL
66fce2c7-f346-4519-a85d-6cf899b4260d,122,162,20,15-06-2025 08:34,202.41,SUCCESS,NULL
2976d2ff-cd6d-44f1-9b04-b0d8f9fb0897,882,44,1,22-09-2024 15:24,4783.94,FAILED,INVALID_PIN
d2d45aef-c208-4e4a-9e80-f486c5b3cd11,737,25,2,17-12-2024 17:45,1655.89,SUCCESS,NULL
dca52332-e156-44e2-9794-94ffb538bed9,651,41,7,20-06-2025 02:00,1246.8,FAILED,CARD_DECLINED
7e69c563-5eef-419e-bcaa-08368c50df14,619,86,8,07-10-2024 09:24,1226.08,FAILED,TIMEOUT
c5dfd384-1cb8-48d5-9ba5-e5308627ed0d,286,153,10,12-12-2024 09:35,7907.68,SUCCESS,NULL
4b88131f-c111-4cd0-bfd7-94c5d714417d,483,80,1,26-11-2024 23:36,8666.01,SUCCESS,NULL
ed2f73cd-2dd1-4b6a-94dc-3ea8cfa31bce,609,153,7,14-11-2024 00:32,7453.74,SUCCESS,NULL
e56a2b87-beb2-4793-acce-679aea3fe5d8,821,146,19,19-06-2025 16:03,8782.38,SUCCESS,NULL
80bb455b-e36f-445f-ac84-5ef4b5f60222,507,151,7,05-03-2025 01:10,7094.66,SUCCESS,NULL
27bc6da6-ef1d-4a79-b63a-a41e13340502,139,109,13,21-04-2025 10:52,8839.35,SUCCESS,NULL
24704c36-4338-4345-9dd6-2139ed8e1ffb,266,91,4,21-11-2024 08:49,2314.57,SUCCESS,NULL
3a1e4b4e-9744-46a3-b299-732cb208c963,125,121,11,21-07-2024 07:21,8166.35,SUCCESS,NULL
4030deda-f336-411b-8401-826c97a64bda,5,66,18,24-03-2025 04:26,3480.03,FAILED,INSUFFICIENT_FUNDS
432ceb26-4863-462f-aad6-aed26c09dd5c,720,42,9,27-03-2025 01:32,1550.58,SUCCESS,NULL
b397d65e-d9a7-442d-9963-58eefff7bc71,665,39,14,25-07-2024 12:34,1897.71,FAILED,TIMEOUT
cff657c5-54f2-4e67-b6c1-142645dcda2b,626,43,5,14-08-2024 16:44,8172.02,FAILED,TIMEOUT
5ffa84b1-4f27-412c-ad28-be6092c8a6b6,841,183,20,21-05-2025 03:16,4099.12,SUCCESS,NULL
1bf27069-bec1-470d-82f5-e30b5fc8ca8b,802,133,13,27-02-2025 05:39,1653.15,SUCCESS,NULL
c9871077-5729-4aee-ad76-4a78b5705b2c,274,86,10,18-12-2024 23:07,1699.29,SUCCESS,NULL
2d5dd409-2ad2-4270-900b-0ee93790f214,861,68,15,31-03-2025 07:09,596.96,FAILED,TIMEOUT
5560a524-61ba-4927-a6d1-ca717dfa84a1,841,122,4,29-04-2025 09:04,1733.26,SUCCESS,NULL
42363053-2580-467a-917d-e58467cd6605,347,142,10,14-12-2024 02:07,422.57,SUCCESS,NULL
55b36b8b-0a22-462c-ba77-32ca4a5d26aa,63,36,7,01-10-2024 18:52,212.73,SUCCESS,NULL
7caed0bf-7e48-4fb5-8485-04e1d248dce1,887,14,17,02-01-2025 13:31,5272.97,SUCCESS,NULL
6eb614c3-e95b-4418-94f3-7bb2443cb77b,740,158,19,19-05-2025 12:37,1047.67,SUCCESS,NULL
7c84e963-0b18-4384-a93a-819521de458c,566,100,1,16-01-2025 09:57,8414.31,SUCCESS,NULL
6979d613-6ea5-43c1-b56e-16ce34fca32b,23,167,15,27-08-2024 13:00,6361.14,FAILED,TIMEOUT
996f69a9-8328-47ea-9ea2-610323005b90,897,164,5,08-04-2025 18:02,5156.26,SUCCESS,NULL
e1ce02bb-75d1-4a51-b0d1-1ece12557451,832,76,17,27-09-2024 02:46,6787.73,SUCCESS,NULL
645fa845-e7b6-4436-8ad8-0f02b108173d,424,114,16,19-07-2024 17:42,1073.26,SUCCESS,NULL
a0248e8f-1b8a-400f-ba16-c5a370d2c58e,932,36,14,05-01-2025 10:44,8863.51,FAILED,INVALID_PIN
912bd9a5-8411-4a1b-becd-36863ae51500,216,98,4,04-04-2025 20:14,6070.05,SUCCESS,NULL
686df525-d1db-4c84-a2c1-3825533e8caa,126,96,5,28-05-2025 13:33,6249.7,SUCCESS,NULL
aac787e6-8ad9-4260-a879-c81d2a50c311,312,179,6,13-08-2024 11:49,9420.26,SUCCESS,NULL
b6bc2df8-4a72-497b-b610-40d9dd322231,555,194,4,31-03-2025 05:13,6197.83,SUCCESS,NULL
2495de09-8e5d-418e-8185-c05a4a4ac128,414,175,3,05-02-2025 22:02,6076.16,SUCCESS,NULL
8eab56ec-cc07-450e-b406-801aaccdd008,472,15,12,29-12-2024 02:52,2923.37,FAILED,TIMEOUT
cb1ae486-4677-41b8-89f3-07a59ac166fb,718,48,2,05-01-2025 02:05,9421.17,FAILED,INSUFFICIENT_FUNDS
e5f97ed8-e377-4d1e-97c2-7e1555807222,12,185,18,28-07-2024 07:47,3948.54,SUCCESS,NULL
5ec3b92d-03b0-4d20-b7a4-cdcd4d31fc06,169,172,4,02-05-2025 05:35,2993.99,SUCCESS,NULL
66965b27-9bfd-40ea-952b-95d452f799cd,578,20,1,08-12-2024 08:16,9823.62,SUCCESS,NULL
7f601c74-cfd1-41dd-b840-b6656708bcf2,749,155,16,21-09-2024 18:20,6145.06,SUCCESS,NULL
a2c9adef-686f-4b84-b3ff-ac48ef616d92,370,60,5,19-08-2024 20:41,3617.89,FAILED,INSUFFICIENT_FUNDS
1e96b3a6-7df3-4855-a622-fff528eca1b3,510,116,4,17-08-2024 05:32,3301.31,SUCCESS,NULL
557089e6-e6d8-4203-8551-581de8f4f870,22,78,6,19-05-2025 18:37,3527.26,SUCCESS,NULL
d28326c3-f23d-49f5-a250-e097d554080a,142,40,18,14-08-2024 05:30,5318.42,SUCCESS,NULL
6439a845-551a-475c-b900-3f0e839e43a9,369,157,2,30-05-2025 02:07,3121.72,SUCCESS,NULL
68b0ed34-4588-4598-bc29-455039054e04,318,152,11,30-10-2024 22:34,3629.5,SUCCESS,NULL
153a880b-b9c2-457d-87e2-fef74ae60a55,164,158,5,25-01-2025 07:06,7222.78,SUCCESS,NULL
0a6c023e-174d-4983-80d2-d1494ec52397,344,159,8,12-12-2024 02:13,6881.13,SUCCESS,NULL
b01834d0-2d21-4813-a79e-56bcaca9e3be,704,131,7,27-06-2025 02:41,8186.98,FAILED,INSUFFICIENT_FUNDS
06be61fc-9858-4311-8c4e-b223b7ebff28,759,121,15,09-08-2024 02:36,9465.03,SUCCESS,NULL
193298e0-0ab3-49a1-bcf2-f76462c0ffaa,733,193,19,10-05-2025 03:11,219.87,SUCCESS,NULL
d26f4de5-6c63-4f73-9da1-bada67353ca3,398,133,2,17-11-2024 17:40,2432.64,SUCCESS,NULL
56120f8d-3faf-49dc-8afd-4785706b5ab6,70,199,3,23-04-2025 05:26,3410.35,SUCCESS,NULL
4e9f279e-ce82-49bc-9977-89d79beb6de8,174,9,16,03-06-2025 23:33,6171.59,SUCCESS,NULL
785547ac-180f-43a7-a9d4-8a0613cdbdfb,512,154,1,26-05-2025 23:05,336.7,SUCCESS,NULL
1d74996a-afc0-4927-beae-16877c27ea61,473,9,14,29-07-2024 13:26,8556.42,FAILED,CARD_DECLINED
15a1ee17-279d-4cda-a464-7fbf6c9863c6,741,14,1,28-06-2025 22:00,8405.67,SUCCESS,NULL
8cdc7102-9f54-4cc1-a00b-a9526a5748d8,431,144,5,08-08-2024 06:24,3345,SUCCESS,NULL
a5769337-6e16-4c7c-a45f-73cc71fca8aa,586,58,18,15-01-2025 12:42,6378.99,SUCCESS,NULL
faad9501-6707-4ed7-99e2-5c0e44890f1f,810,78,19,26-10-2024 16:59,2487.98,SUCCESS,NULL
cf40a9d2-db9a-420a-ba15-f7913a215c17,614,24,20,07-06-2025 11:40,2227.55,FAILED,TIMEOUT
a30c545a-7239-42f3-8f04-784895d77a2f,502,1,11,04-12-2024 17:19,1599.97,FAILED,TIMEOUT
8c633717-b6d9-481e-a7a1-7b0cee31c30a,265,13,9,29-11-2024 22:54,7313.97,SUCCESS,NULL
8d098daa-e89e-490c-a82d-5b92a5b38e0c,601,146,3,30-10-2024 12:25,9230.1,SUCCESS,NULL
3a18bf7a-72b8-4ef4-8376-cf6b7e4bbbb3,320,31,9,15-03-2025 07:27,1491.41,SUCCESS,NULL
3ec3b939-62ef-4ce8-ad72-17bb67677c5a,438,189,6,18-05-2025 19:58,2244.56,SUCCESS,NULL
2b4ef886-806b-4e11-bc57-cdabfa864c08,779,157,14,10-01-2025 10:59,8418.85,SUCCESS,NULL
25b84026-bec0-4a73-8c4a-b665ff5a46b8,760,9,16,01-04-2025 20:18,6414.81,SUCCESS,NULL
f7660ddb-091f-434e-bc66-b20a55f862eb,890,177,12,03-08-2024 09:03,9051.85,FAILED,INSUFFICIENT_FUNDS
5ad27360-f845-4264-9732-781effb9f77f,556,111,19,23-06-2025 19:41,308.68,FAILED,TIMEOUT
e282219c-a954-4993-94dd-9d740a86b5d1,667,154,17,08-01-2025 10:07,3053.67,SUCCESS,NULL
e0ceb528-cd23-4f7d-a704-86b24f1d77f2,542,172,1,25-11-2024 11:31,3050.19,SUCCESS,NULL
b2b6ed28-84f0-4a90-bdc2-ca747f251cdd,322,104,13,26-03-2025 13:57,6235.35,SUCCESS,NULL
91d5e4ec-6931-4cf7-ac9d-21656ad6c92f,799,18,13,09-10-2024 15:59,2729.1,SUCCESS,NULL
3f523bec-21e8-4958-85f0-34d4c0c3e3d5,276,193,6,04-02-2025 12:53,3264.55,FAILED,CARD_DECLINED
2ed49f4c-83e3-4517-a2cb-f8d0defee57e,988,51,11,08-06-2025 21:05,3595.46,SUCCESS,NULL
